"IF-MIB::ifPhysAddress.3","iso.3.6.1.2.1.2.2.1.6.3"," Hex-STRING"," Hex-EC 5C 68 DA 5F 9A"
"IF-MIB::ifPhysAddress.4","iso.3.6.1.2.1.2.2.1.6.4"," Hex-STRING"," Hex-EC 5C 68 DA 5F 9A"
"IF-MIB::ifAdminStatus.1","iso.3.6.1.2.1.2.2.1.7.1","INTEGER",1
"IF-MIB::ifAdminStatus.2","iso.3.6.1.2.1.2.2.1.7.2","INTEGER",1
"IF-MIB::ifAdminStatus.3","iso.3.6.1.2.1.2.2.1.7.3","INTEGER",1
"IF-MIB::ifAdminStatus.4","iso.3.6.1.2.1.2.2.1.7.4","INTEGER",1
"IF-MIB::ifOperStatus.1","iso.3.6.1.2.1.2.2.1.8.1","INTEGER",1
"IF-MIB::ifOperStatus.2","iso.3.6.1.2.1.2.2.1.8.2","INTEGER",1
"IF-MIB::ifOperStatus.3","iso.3.6.1.2.1.2.2.1.8.3","INTEGER",1
"IF-MIB::ifOperStatus.4","iso.3.6.1.2.1.2.2.1.8.4","INTEGER",1
"IF-MIB::ifLastChange.1","iso.3.6.1.2.1.2.2.1.9.1","Timeticks","(0) 0:00:00.00"
"IF-MIB::ifLastChange.2","iso.3.6.1.2.1.2.2.1.9.2","Timeticks","(0) 0:00:00.00"
"IF-MIB::ifLastChange.3","iso.3.6.1.2.1.2.2.1.9.3","Timeticks","(853) 0:00:08.53"
"IF-MIB::ifLastChange.4","iso.3.6.1.2.1.2.2.1.9.4","Timeticks","(720148) 2:00:01.48"
"IF-MIB::ifInOctets.1","iso.3.6.1.2.1.2.2.1.10.1","Counter32",26946180
"IF-MIB::ifInOctets.2","iso.3.6.1.2.1.2.2.1.10.2","Counter32",57708336
"IF-MIB::ifInOctets.3","iso.3.6.1.2.1.2.2.1.10.3","Counter32",0
"IF-MIB::ifInOctets.4","iso.3.6.1.2.1.2.2.1.10.4","Counter32",0
"IF-MIB::ifInUcastPkts.1","iso.3.6.1.2.1.2.2.1.11.1","Counter32",279338
"IF-MIB::ifInUcastPkts.2","iso.3.6.1.2.1.2.2.1.11.2","Counter32",12791
"IF-MIB::ifInUcastPkts.3","iso.3.6.1.2.1.2.2.1.11.3","Counter32",0
"IF-MIB::ifInUcastPkts.4","iso.3.6.1.2.1.2.2.1.11.4","Counter32",0
"IF-MIB::ifInNUcastPkts.1","iso.3.6.1.2.1.2.2.1.12.1","Counter32",0
"IF-MIB::ifInNUcastPkts.2","iso.3.6.1.2.1.2.2.1.12.2","Counter32",201199
"IF-MIB::ifInNUcastPkts.3","iso.3.6.1.2.1.2.2.1.12.3","Counter32",0
"IF-MIB::ifInNUcastPkts.4","iso.3.6.1.2.1.2.2.1.12.4","Counter32",0
"IF-MIB::ifInDiscards.1","iso.3.6.1.2.1.2.2.1.13.1","Counter32",0
"IF-MIB::ifInDiscards.2","iso.3.6.1.2.1.2.2.1.13.2","Counter32",0
"IF-MIB::ifInDiscards.3","iso.3.6.1.2.1.2.2.1.13.3","Counter32",0
"IF-MIB::ifInDiscards.4","iso.3.6.1.2.1.2.2.1.13.4","Counter32",0
"IF-MIB::ifInErrors.1","iso.3.6.1.2.1.2.2.1.14.1","Counter32",0
"IF-MIB::ifInErrors.2","iso.3.6.1.2.1.2.2.1.14.2","Counter32",0
"IF-MIB::ifInErrors.3","iso.3.6.1.2.1.2.2.1.14.3","Counter32",0
"IF-MIB::ifInErrors.4","iso.3.6.1.2.1.2.2.1.14.4","Counter32",0
"IF-MIB::ifInUnknownProtos.1","iso.3.6.1.2.1.2.2.1.15.1","Counter32",0
"IF-MIB::ifInUnknownProtos.2","iso.3.6.1.2.1.2.2.1.15.2","Counter32",0
"IF-MIB::ifInUnknownProtos.3","iso.3.6.1.2.1.2.2.1.15.3","Counter32",0
"IF-MIB::ifInUnknownProtos.4","iso.3.6.1.2.1.2.2.1.15.4","Counter32",0
"IF-MIB::ifOutOctets.1","iso.3.6.1.2.1.2.2.1.16.1","Counter32",26946180
"IF-MIB::ifOutOctets.2","iso.3.6.1.2.1.2.2.1.16.2","Counter32",9015386
"IF-MIB::ifOutOctets.3","iso.3.6.1.2.1.2.2.1.16.3","Counter32",0
"IF-MIB::ifOutOctets.4","iso.3.6.1.2.1.2.2.1.16.4","Counter32",17660
"IF-MIB::ifOutUcastPkts.1","iso.3.6.1.2.1.2.2.1.17.1","Counter32",279338
"IF-MIB::ifOutUcastPkts.2","iso.3.6.1.2.1.2.2.1.17.2","Counter32",15292
"IF-MIB::ifOutUcastPkts.3","iso.3.6.1.2.1.2.2.1.17.3","Counter32",0
"IF-MIB::ifOutUcastPkts.4","iso.3.6.1.2.1.2.2.1.17.4","Counter32",0
"IF-MIB::ifOutNUcastPkts.1","iso.3.6.1.2.1.2.2.1.18.1","Counter32",0
"IF-MIB::ifOutNUcastPkts.2","iso.3.6.1.2.1.2.2.1.18.2","Counter32",813
"IF-MIB::ifOutNUcastPkts.3","iso.3.6.1.2.1.2.2.1.18.3","Counter32",0
"IF-MIB::ifOutNUcastPkts.4","iso.3.6.1.2.1.2.2.1.18.4","Counter32",39
"IF-MIB::ifOutDiscards.1","iso.3.6.1.2.1.2.2.1.19.1","Counter32",0
"IF-MIB::ifOutDiscards.2","iso.3.6.1.2.1.2.2.1.19.2","Counter32",0
"IF-MIB::ifOutDiscards.3","iso.3.6.1.2.1.2.2.1.19.3","Counter32",0
"IF-MIB::ifOutDiscards.4","iso.3.6.1.2.1.2.2.1.19.4","Counter32",0
"IF-MIB::ifOutErrors.1","iso.3.6.1.2.1.2.2.1.20.1","Counter32",0
"IF-MIB::ifOutErrors.2","iso.3.6.1.2.1.2.2.1.20.2","Counter32",0
"IF-MIB::ifOutErrors.3","iso.3.6.1.2.1.2.2.1.20.3","Counter32",0
"IF-MIB::ifOutErrors.4","iso.3.6.1.2.1.2.2.1.20.4","Counter32",0
"IF-MIB::ifOutQLen.1","iso.3.6.1.2.1.2.2.1.21.1","Gauge32",0
"IF-MIB::ifOutQLen.2","iso.3.6.1.2.1.2.2.1.21.2","Gauge32",0
"IF-MIB::ifOutQLen.3","iso.3.6.1.2.1.2.2.1.21.3","Gauge32",0
"IF-MIB::ifOutQLen.4","iso.3.6.1.2.1.2.2.1.21.4","Gauge32",0
"IF-MIB::ifSpecific.1","iso.3.6.1.2.1.2.2.1.22.1","OID","ccitt.0"
"IF-MIB::ifSpecific.2","iso.3.6.1.2.1.2.2.1.22.2","OID","ccitt.0"
"IF-MIB::ifSpecific.3","iso.3.6.1.2.1.2.2.1.22.3","OID","ccitt.0"
"IF-MIB::ifSpecific.4","iso.3.6.1.2.1.2.2.1.22.4","OID","ccitt.0"
"RFC1213-MIB::atIfIndex.2.1.10.46.0.1","iso.3.6.1.2.1.3.1.1.1.2.1.10.46.0.1","INTEGER",2
"RFC1213-MIB::atIfIndex.2.1.10.46.0.9","iso.3.6.1.2.1.3.1.1.1.2.1.10.46.0.9","INTEGER",2
"RFC1213-MIB::atIfIndex.2.1.10.46.0.34","iso.3.6.1.2.1.3.1.1.1.2.1.10.46.0.34","INTEGER",2
"RFC1213-MIB::atPhysAddress.2.1.10.46.0.1","iso.3.6.1.2.1.3.1.1.2.2.1.10.46.0.1"," Hex-STRING"," Hex-64 D1 54 43 88 91"
"RFC1213-MIB::atPhysAddress.2.1.10.46.0.9","iso.3.6.1.2.1.3.1.1.2.2.1.10.46.0.9"," Hex-STRING"," Hex-A0 D3 C1 0B C4 15"
"RFC1213-MIB::atPhysAddress.2.1.10.46.0.34","iso.3.6.1.2.1.3.1.1.2.2.1.10.46.0.34"," Hex-STRING"," Hex-00 AE FA FC 82 91"
"RFC1213-MIB::atNetAddress.2.1.10.46.0.1","iso.3.6.1.2.1.3.1.1.3.2.1.10.46.0.1","IpAddress","10.46.0.1"
"RFC1213-MIB::atNetAddress.2.1.10.46.0.9","iso.3.6.1.2.1.3.1.1.3.2.1.10.46.0.9","IpAddress","10.46.0.9"
"RFC1213-MIB::atNetAddress.2.1.10.46.0.34","iso.3.6.1.2.1.3.1.1.3.2.1.10.46.0.34","IpAddress","10.46.0.34"
"RFC1213-MIB::ipForwarding.0","iso.3.6.1.2.1.4.1.0","INTEGER",2
"RFC1213-MIB::ipDefaultTTL.0","iso.3.6.1.2.1.4.2.0","INTEGER",64
"RFC1213-MIB::ipInReceives.0","iso.3.6.1.2.1.4.3.0","Counter32",214014
"RFC1213-MIB::ipInHdrErrors.0","iso.3.6.1.2.1.4.4.0","Counter32",0
"RFC1213-MIB::ipInAddrErrors.0","iso.3.6.1.2.1.4.5.0","Counter32",0
"RFC1213-MIB::ipForwDatagrams.0","iso.3.6.1.2.1.4.6.0","Counter32",0
"RFC1213-MIB::ipInUnknownProtos.0","iso.3.6.1.2.1.4.7.0","Counter32",0
"RFC1213-MIB::ipInDiscards.0","iso.3.6.1.2.1.4.8.0","Counter32",0
"RFC1213-MIB::ipInDelivers.0","iso.3.6.1.2.1.4.9.0","Counter32",213967
"RFC1213-MIB::ipOutRequests.0","iso.3.6.1.2.1.4.10.0","Counter32",14751
"RFC1213-MIB::ipOutDiscards.0","iso.3.6.1.2.1.4.11.0","Counter32",0
"RFC1213-MIB::ipOutNoRoutes.0","iso.3.6.1.2.1.4.12.0","Counter32",6
"RFC1213-MIB::ipReasmTimeout.0","iso.3.6.1.2.1.4.13.0","INTEGER",64
"RFC1213-MIB::ipReasmReqds.0","iso.3.6.1.2.1.4.14.0","Counter32",106
"RFC1213-MIB::ipReasmOKs.0","iso.3.6.1.2.1.4.15.0","Counter32",53
"RFC1213-MIB::ipReasmFails.0","iso.3.6.1.2.1.4.16.0","Counter32",0
"RFC1213-MIB::ipFragOKs.0","iso.3.6.1.2.1.4.17.0","Counter32",4
"RFC1213-MIB::ipFragFails.0","iso.3.6.1.2.1.4.18.0","Counter32",0
"RFC1213-MIB::ipFragCreates.0","iso.3.6.1.2.1.4.19.0","Counter32",8
"RFC1213-MIB::ipAdEntAddr.10.46.0.14","iso.3.6.1.2.1.4.20.1.1.10.46.0.14","IpAddress","10.46.0.14"
"RFC1213-MIB::ipAdEntIfIndex.10.46.0.14","iso.3.6.1.2.1.4.20.1.2.10.46.0.14","INTEGER",2
"RFC1213-MIB::ipAdEntNetMask.10.46.0.14","iso.3.6.1.2.1.4.20.1.3.10.46.0.14","IpAddress","255.255.255.0"
"RFC1213-MIB::ipAdEntBcastAddr.10.46.0.14","iso.3.6.1.2.1.4.20.1.4.10.46.0.14","INTEGER",1
"RFC1213-MIB::ipAdEntReasmMaxSize.10.46.0.14","iso.3.6.1.2.1.4.20.1.5.10.46.0.14","INTEGER",1500
"RFC1213-MIB::ipRouteDest.0.0.0.0","iso.3.6.1.2.1.4.21.1.1.0.0.0.0","IpAddress","0.0.0.0"
"RFC1213-MIB::ipRouteDest.10.46.0.0","iso.3.6.1.2.1.4.21.1.1.10.46.0.0","IpAddress","10.46.0.0"
"RFC1213-MIB::ipRouteDest.127.0.0.1","iso.3.6.1.2.1.4.21.1.1.127.0.0.1","IpAddress","127.0.0.1"
"RFC1213-MIB::ipRouteDest.192.168.223.0","iso.3.6.1.2.1.4.21.1.1.192.168.223.0","IpAddress","192.168.223.0"
"RFC1213-MIB::ipRouteIfIndex.0.0.0.0","iso.3.6.1.2.1.4.21.1.2.0.0.0.0","INTEGER",2
"RFC1213-MIB::ipRouteIfIndex.10.46.0.0","iso.3.6.1.2.1.4.21.1.2.10.46.0.0","INTEGER",2
"RFC1213-MIB::ipRouteIfIndex.127.0.0.1","iso.3.6.1.2.1.4.21.1.2.127.0.0.1","INTEGER",1
"RFC1213-MIB::ipRouteIfIndex.192.168.223.0","iso.3.6.1.2.1.4.21.1.2.192.168.223.0","INTEGER",4
"RFC1213-MIB::ipRouteMetric1.0.0.0.0","iso.3.6.1.2.1.4.21.1.3.0.0.0.0","INTEGER",1
"RFC1213-MIB::ipRouteMetric1.10.46.0.0","iso.3.6.1.2.1.4.21.1.3.10.46.0.0","INTEGER",0
"RFC1213-MIB::ipRouteMetric1.127.0.0.1","iso.3.6.1.2.1.4.21.1.3.127.0.0.1","INTEGER",0
"RFC1213-MIB::ipRouteMetric1.192.168.223.0","iso.3.6.1.2.1.4.21.1.3.192.168.223.0","INTEGER",0
"RFC1213-MIB::ipRouteMetric2.0.0.0.0","iso.3.6.1.2.1.4.21.1.4.0.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric2.10.46.0.0","iso.3.6.1.2.1.4.21.1.4.10.46.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric2.127.0.0.1","iso.3.6.1.2.1.4.21.1.4.127.0.0.1","INTEGER",-1
"RFC1213-MIB::ipRouteMetric2.192.168.223.0","iso.3.6.1.2.1.4.21.1.4.192.168.223.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric3.0.0.0.0","iso.3.6.1.2.1.4.21.1.5.0.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric3.10.46.0.0","iso.3.6.1.2.1.4.21.1.5.10.46.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric3.127.0.0.1","iso.3.6.1.2.1.4.21.1.5.127.0.0.1","INTEGER",-1
"RFC1213-MIB::ipRouteMetric3.192.168.223.0","iso.3.6.1.2.1.4.21.1.5.192.168.223.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric4.0.0.0.0","iso.3.6.1.2.1.4.21.1.6.0.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric4.10.46.0.0","iso.3.6.1.2.1.4.21.1.6.10.46.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric4.127.0.0.1","iso.3.6.1.2.1.4.21.1.6.127.0.0.1","INTEGER",-1
"RFC1213-MIB::ipRouteMetric4.192.168.223.0","iso.3.6.1.2.1.4.21.1.6.192.168.223.0","INTEGER",-1
"RFC1213-MIB::ipRouteNextHop.0.0.0.0","iso.3.6.1.2.1.4.21.1.7.0.0.0.0","IpAddress","0.0.0.0"
"RFC1213-MIB::ipRouteNextHop.10.46.0.0","iso.3.6.1.2.1.4.21.1.7.10.46.0.0","IpAddress","0.0.0.0"
"RFC1213-MIB::ipRouteNextHop.127.0.0.1","iso.3.6.1.2.1.4.21.1.7.127.0.0.1","IpAddress","0.0.0.0"
"RFC1213-MIB::ipRouteNextHop.192.168.223.0","iso.3.6.1.2.1.4.21.1.7.192.168.223.0","IpAddress","0.0.0.0"
"RFC1213-MIB::ipRouteType.0.0.0.0","iso.3.6.1.2.1.4.21.1.8.0.0.0.0","INTEGER",4
"RFC1213-MIB::ipRouteType.10.46.0.0","iso.3.6.1.2.1.4.21.1.8.10.46.0.0","INTEGER",3
"RFC1213-MIB::ipRouteType.127.0.0.1","iso.3.6.1.2.1.4.21.1.8.127.0.0.1","INTEGER",3
"RFC1213-MIB::ipRouteType.192.168.223.0","iso.3.6.1.2.1.4.21.1.8.192.168.223.0","INTEGER",3
"RFC1213-MIB::ipRouteProto.0.0.0.0","iso.3.6.1.2.1.4.21.1.9.0.0.0.0","INTEGER",2
"RFC1213-MIB::ipRouteProto.10.46.0.0","iso.3.6.1.2.1.4.21.1.9.10.46.0.0","INTEGER",2
"RFC1213-MIB::ipRouteProto.127.0.0.1","iso.3.6.1.2.1.4.21.1.9.127.0.0.1","INTEGER",2
"RFC1213-MIB::ipRouteProto.192.168.223.0","iso.3.6.1.2.1.4.21.1.9.192.168.223.0","INTEGER",2
"RFC1213-MIB::ipRouteAge.0.0.0.0","iso.3.6.1.2.1.4.21.1.10.0.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteAge.10.46.0.0","iso.3.6.1.2.1.4.21.1.10.10.46.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteAge.127.0.0.1","iso.3.6.1.2.1.4.21.1.10.127.0.0.1","INTEGER",-1
"RFC1213-MIB::ipRouteAge.192.168.223.0","iso.3.6.1.2.1.4.21.1.10.192.168.223.0","INTEGER",-1
"RFC1213-MIB::ipRouteMask.0.0.0.0","iso.3.6.1.2.1.4.21.1.11.0.0.0.0","IpAddress","255.255.255.255"
"RFC1213-MIB::ipRouteMask.10.46.0.0","iso.3.6.1.2.1.4.21.1.11.10.46.0.0","IpAddress","255.255.255.255"
"RFC1213-MIB::ipRouteMask.127.0.0.1","iso.3.6.1.2.1.4.21.1.11.127.0.0.1","IpAddress","255.255.255.255"
"RFC1213-MIB::ipRouteMask.192.168.223.0","iso.3.6.1.2.1.4.21.1.11.192.168.223.0","IpAddress","255.255.255.255"
"RFC1213-MIB::ipRouteMetric5.0.0.0.0","iso.3.6.1.2.1.4.21.1.12.0.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric5.10.46.0.0","iso.3.6.1.2.1.4.21.1.12.10.46.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric5.127.0.0.1","iso.3.6.1.2.1.4.21.1.12.127.0.0.1","INTEGER",-1
"RFC1213-MIB::ipRouteMetric5.192.168.223.0","iso.3.6.1.2.1.4.21.1.12.192.168.223.0","INTEGER",-1
"RFC1213-MIB::ipRouteInfo.0.0.0.0","iso.3.6.1.2.1.4.21.1.13.0.0.0.0","OID","ccitt.0"
"RFC1213-MIB::ipRouteInfo.10.46.0.0","iso.3.6.1.2.1.4.21.1.13.10.46.0.0","OID","ccitt.0"
"RFC1213-MIB::ipRouteInfo.127.0.0.1","iso.3.6.1.2.1.4.21.1.13.127.0.0.1","OID","ccitt.0"
"RFC1213-MIB::ipRouteInfo.192.168.223.0","iso.3.6.1.2.1.4.21.1.13.192.168.223.0","OID","ccitt.0"
"RFC1213-MIB::ipNetToMediaIfIndex.2.10.46.0.1","iso.3.6.1.2.1.4.22.1.1.2.10.46.0.1","INTEGER",2
"RFC1213-MIB::ipNetToMediaIfIndex.2.10.46.0.9","iso.3.6.1.2.1.4.22.1.1.2.10.46.0.9","INTEGER",2
"RFC1213-MIB::ipNetToMediaIfIndex.2.10.46.0.34","iso.3.6.1.2.1.4.22.1.1.2.10.46.0.34","INTEGER",2
"RFC1213-MIB::ipNetToMediaPhysAddress.2.10.46.0.1","iso.3.6.1.2.1.4.22.1.2.2.10.46.0.1"," Hex-STRING"," Hex-64 D1 54 43 88 91"
"RFC1213-MIB::ipNetToMediaPhysAddress.2.10.46.0.9","iso.3.6.1.2.1.4.22.1.2.2.10.46.0.9"," Hex-STRING"," Hex-A0 D3 C1 0B C4 15"
"RFC1213-MIB::ipNetToMediaPhysAddress.2.10.46.0.34","iso.3.6.1.2.1.4.22.1.2.2.10.46.0.34"," Hex-STRING"," Hex-00 AE FA FC 82 91"
"RFC1213-MIB::ipNetToMediaNetAddress.2.10.46.0.1","iso.3.6.1.2.1.4.22.1.3.2.10.46.0.1","IpAddress","10.46.0.1"
"RFC1213-MIB::ipNetToMediaNetAddress.2.10.46.0.9","iso.3.6.1.2.1.4.22.1.3.2.10.46.0.9","IpAddress","10.46.0.9"
"RFC1213-MIB::ipNetToMediaNetAddress.2.10.46.0.34","iso.3.6.1.2.1.4.22.1.3.2.10.46.0.34","IpAddress","10.46.0.34"
"RFC1213-MIB::ipNetToMediaType.2.10.46.0.1","iso.3.6.1.2.1.4.22.1.4.2.10.46.0.1","INTEGER",3
"RFC1213-MIB::ipNetToMediaType.2.10.46.0.9","iso.3.6.1.2.1.4.22.1.4.2.10.46.0.9","INTEGER",3
"RFC1213-MIB::ipNetToMediaType.2.10.46.0.34","iso.3.6.1.2.1.4.22.1.4.2.10.46.0.34","INTEGER",3
"RFC1213-MIB::ipRoutingDiscards.0","iso.3.6.1.2.1.4.23.0","Counter32",0
"IP-FORWARD-MIB::inetCidrRouteNumber.0","iso.3.6.1.2.1.4.24.6.0","Gauge32",6
"IP-FORWARD-MIB::inetCidrRouteIfIndex.ipv4.""0.0.0.0"".0.2.0.0.ipv4.""10.46.0.1""","iso.3.6.1.2.1.4.24.7.1.7.1.4.0.0.0.0.0.2.0.0.1.4.10.46.0.1","INTEGER",2
"IP-FORWARD-MIB::inetCidrRouteIfIndex.ipv4.""10.46.0.0"".24.2.0.0.ipv4.""10.46.0.14""","iso.3.6.1.2.1.4.24.7.1.7.1.4.10.46.0.0.24.2.0.0.1.4.10.46.0.14","INTEGER",2
"IP-FORWARD-MIB::inetCidrRouteIfIndex.ipv4.""127.0.0.1"".32.2.0.0.ipv4.""127.0.0.1""","iso.3.6.1.2.1.4.24.7.1.7.1.4.127.0.0.1.32.2.0.0.1.4.127.0.0.1","INTEGER",1
"IP-FORWARD-MIB::inetCidrRouteIfIndex.ipv4.""192.168.223.0"".24.2.0.0.ipv4.""192.168.223.1""","iso.3.6.1.2.1.4.24.7.1.7.1.4.192.168.223.0.24.2.0.0.1.4.192.168.223.1","INTEGER",4
"IP-FORWARD-MIB::inetCidrRouteIfIndex.ipv6.""00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:01"".128.2.0.0.ipv6.""00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:01""","iso.3.6.1.2.1.4.24.7.1.7.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.128.2.0.0.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1","INTEGER",1
"IP-FORWARD-MIB::inetCidrRouteIfIndex.ipv6.""fe:80:00:00:00:00:00:02:00:00:00:00:00:00:00:00"".64.2.0.0.ipv6.""fe:80:00:00:00:00:00:02:82:e8:2c:ff:fe:78:69:4a""","iso.3.6.1.2.1.4.24.7.1.7.2.16.254.128.0.0.0.0.0.2.0.0.0.0.0.0.0.0.64.2.0.0.2.16.254.128.0.0.0.0.0.2.130.232.44.255.254.120.105.74","INTEGER",2
"IP-FORWARD-MIB::inetCidrRouteType.ipv4.""0.0.0.0"".0.2.0.0.ipv4.""10.46.0.1""","iso.3.6.1.2.1.4.24.7.1.8.1.4.0.0.0.0.0.2.0.0.1.4.10.46.0.1","INTEGER",4
"IP-FORWARD-MIB::inetCidrRouteType.ipv4.""10.46.0.0"".24.2.0.0.ipv4.""10.46.0.14""","iso.3.6.1.2.1.4.24.7.1.8.1.4.10.46.0.0.24.2.0.0.1.4.10.46.0.14","INTEGER",3
"IP-FORWARD-MIB::inetCidrRouteType.ipv4.""127.0.0.1"".32.2.0.0.ipv4.""127.0.0.1""","iso.3.6.1.2.1.4.24.7.1.8.1.4.127.0.0.1.32.2.0.0.1.4.127.0.0.1","INTEGER",3
"IP-FORWARD-MIB::inetCidrRouteType.ipv4.""192.168.223.0"".24.2.0.0.ipv4.""192.168.223.1""","iso.3.6.1.2.1.4.24.7.1.8.1.4.192.168.223.0.24.2.0.0.1.4.192.168.223.1","INTEGER",3
